GlobalEventID	MentionIdentifier
715268516	http://www.straitstimes.com/world/americas/plane-with-25-people-crashes-in-canada-no-deaths-reported
715246017	http://www.straitstimes.com/world/americas/plane-with-25-people-crashes-in-canada-no-deaths-reported
715245638	http://www.straitstimes.com/world/americas/plane-with-25-people-crashes-in-canada-no-deaths-reported
715268840	http://www.straitstimes.com/world/americas/plane-with-25-people-crashes-in-canada-no-deaths-reported
715268841	http://www.straitstimes.com/world/americas/plane-with-25-people-crashes-in-canada-no-deaths-reported
712730718	http://www.channelnewsasia.com/news/world/time-to-move-on-from-algeria-s-colonial-past--says-france-s-macron-9475774
712931034	http://www.channelnewsasia.com/news/world/time-to-move-on-from-algeria-s-colonial-past--says-france-s-macron-9475774
712931035	http://www.channelnewsasia.com/news/world/time-to-move-on-from-algeria-s-colonial-past--says-france-s-macron-9475774
712864221	http://www.channelnewsasia.com/news/world/time-to-move-on-from-algeria-s-colonial-past--says-france-s-macron-9475774
712864222	http://www.channelnewsasia.com/news/world/time-to-move-on-from-algeria-s-colonial-past--says-france-s-macron-9475774
712918129	http://www.channelnewsasia.com/news/world/time-to-move-on-from-algeria-s-colonial-past--says-france-s-macron-9475774
712931176	http://www.channelnewsasia.com/news/world/time-to-move-on-from-algeria-s-colonial-past--says-france-s-macron-9475774
712859632	http://www.channelnewsasia.com/news/world/time-to-move-on-from-algeria-s-colonial-past--says-france-s-macron-9475774
716863517	http://www.channelnewsasia.com/news/asiapacific/wwi-mystery-solved-as-wreck-of-australian-submarine-found-9517950
716914847	http://www.channelnewsasia.com/news/asiapacific/wwi-mystery-solved-as-wreck-of-australian-submarine-found-9517950
716914862	http://www.channelnewsasia.com/news/asiapacific/wwi-mystery-solved-as-wreck-of-australian-submarine-found-9517950
716914875	http://www.channelnewsasia.com/news/asiapacific/wwi-mystery-solved-as-wreck-of-australian-submarine-found-9517950
716915314	http://www.channelnewsasia.com/news/asiapacific/wwi-mystery-solved-as-wreck-of-australian-submarine-found-9517950
716915469	http://www.channelnewsasia.com/news/asiapacific/wwi-mystery-solved-as-wreck-of-australian-submarine-found-9517950
716915470	http://www.channelnewsasia.com/news/asiapacific/wwi-mystery-solved-as-wreck-of-australian-submarine-found-9517950
716915854	http://www.channelnewsasia.com/news/asiapacific/wwi-mystery-solved-as-wreck-of-australian-submarine-found-9517950
716915855	http://www.channelnewsasia.com/news/asiapacific/wwi-mystery-solved-as-wreck-of-australian-submarine-found-9517950
716915856	http://www.channelnewsasia.com/news/asiapacific/wwi-mystery-solved-as-wreck-of-australian-submarine-found-9517950
716842690	http://www.channelnewsasia.com/news/world/british-charity-unveils-free-vending-machine-for-homeless-9515024
711744303	http://www.channelnewsasia.com/news/singapore/two-children-among-those-injured-in-collision-near-bishan-ang-mo-9462454
716622991	http://www.straitstimes.com/asia/east-asia/hong-kongs-underused-military-land-a-potential-goldmine-but-a-minefield-for
716600000	http://www.straitstimes.com/asia/east-asia/hong-kongs-underused-military-land-a-potential-goldmine-but-a-minefield-for
716600089	http://www.straitstimes.com/asia/east-asia/hong-kongs-underused-military-land-a-potential-goldmine-but-a-minefield-for
716539998	http://www.straitstimes.com/asia/east-asia/hong-kongs-underused-military-land-a-potential-goldmine-but-a-minefield-for
716623599	http://www.straitstimes.com/asia/east-asia/hong-kongs-underused-military-land-a-potential-goldmine-but-a-minefield-for
716600525	http://www.straitstimes.com/asia/east-asia/hong-kongs-underused-military-land-a-potential-goldmine-but-a-minefield-for
714381673	http://www.channelnewsasia.com/news/world/subway-bomber-wounds-self--three-victims-in-new-york-9489770
714381982	http://www.channelnewsasia.com/news/world/subway-bomber-wounds-self--three-victims-in-new-york-9489770
714382035	http://www.channelnewsasia.com/news/world/subway-bomber-wounds-self--three-victims-in-new-york-9489770
714382045	http://www.channelnewsasia.com/news/world/subway-bomber-wounds-self--three-victims-in-new-york-9489770
714383111	http://www.channelnewsasia.com/news/world/subway-bomber-wounds-self--three-victims-in-new-york-9489770
714384144	http://www.channelnewsasia.com/news/world/subway-bomber-wounds-self--three-victims-in-new-york-9489770
714384183	http://www.channelnewsasia.com/news/world/subway-bomber-wounds-self--three-victims-in-new-york-9489770
714384342	http://www.channelnewsasia.com/news/world/subway-bomber-wounds-self--three-victims-in-new-york-9489770
714412577	http://www.channelnewsasia.com/news/world/investors-turn-against-fossil-fuels-at-paris-climate-summit-9493878
714464103	http://www.channelnewsasia.com/news/world/investors-turn-against-fossil-fuels-at-paris-climate-summit-9493878
714659845	http://www.channelnewsasia.com/news/world/investors-turn-against-fossil-fuels-at-paris-climate-summit-9493878
714659846	http://www.channelnewsasia.com/news/world/investors-turn-against-fossil-fuels-at-paris-climate-summit-9493878
714424211	http://www.channelnewsasia.com/news/world/investors-turn-against-fossil-fuels-at-paris-climate-summit-9493878
714659853	http://www.channelnewsasia.com/news/world/investors-turn-against-fossil-fuels-at-paris-climate-summit-9493878
714632711	http://www.channelnewsasia.com/news/world/investors-turn-against-fossil-fuels-at-paris-climate-summit-9493878
714632712	http://www.channelnewsasia.com/news/world/investors-turn-against-fossil-fuels-at-paris-climate-summit-9493878
714415671	http://www.channelnewsasia.com/news/world/investors-turn-against-fossil-fuels-at-paris-climate-summit-9493878
714659112	http://www.channelnewsasia.com/news/world/investors-turn-against-fossil-fuels-at-paris-climate-summit-9493878
714383962	http://www.channelnewsasia.com/news/world/investors-turn-against-fossil-fuels-at-paris-climate-summit-9493878
718132130	http://www.channelnewsasia.com/news/asiapacific/cambodia-sends-maids-to-hk-to-plug-gap-after-abuse-scandals-9813958
